hour,Time,gridRow,gridColumn,count_ratio_uber,count_ratio_crime,count_ratio_food,count_ratio_yellow,count_ratio_green,count_ratio_taxi,Class
10,Morning,15,10,0.001340051,0.004433186,0.004989337,3.95E-05,0.000289614,0.000329114,Uber
10,Morning,15,11,0.000375214,0.005066498,0.003379874,0,7.72E-05,0.0000772,Uber
10,Morning,15,12,0.000187607,0.003799873,0.002494669,0,3.86E-05,0.0000386,Uber
10,Morning,15,18,0.000107204,0,0.000321893,0,0,0,Uber
10,Morning,15,19,0.000134005,0,4.02E-05,0,0,0,Uber
10,Morning,16,5,2.68E-05,0.001266624,0.00152899,0,0,0,Uber
10,Morning,16,6,8.04E-05,0.002533249,0.001689937,0,0,0,Uber
10,Morning,16,8,5.36E-05,0.001266624,0.000281656,0,1.93E-05,0.0000193,Uber
10,Morning,16,9,0.000160806,0.012032932,0.008288738,1.32E-05,0.000193076,0.000206276,Taxi
10,Morning,16,10,0.000616424,0.003166561,0.007725426,0,0.003069913,0.003069913,Taxi
10,Morning,16,11,0.000241209,0.003166561,0.004305315,0,3.86E-05,0.0000386,Uber
10,Morning,16,12,8.04E-05,0,0.00024142,0,1.93E-05,0.0000193,Uber
10,Morning,16,13,5.36E-05,0,0,0,0,0,Uber
10,Morning,16,15,2.68E-05,0.001899937,0.000442603,0,0,0,Uber
10,Morning,16,16,2.68E-05,0.002533249,0.000563312,0,0,0,Uber
10,Morning,16,17,2.68E-05,0.007599747,0.000764495,0,0,0,Uber
10,Morning,16,18,8.04E-05,0.004433186,0.000804732,0,0,0,Uber
10,Morning,17,9,0.000241209,0.006333122,0.002736088,0,0.001525303,0.001525303,Taxi
10,Morning,17,10,0.00026801,0.003799873,0.002534905,0,0.00032823,0.00032823,Taxi
10,Morning,17,11,0.00026801,0.000633312,0.001368044,0,1.93E-05,0.0000193,Uber
10,Morning,17,14,2.68E-05,0.000633312,0.000965678,0,0,0,Uber
11,Morning,0,9,2.60E-05,0,0,1.28E-05,0,0.0000128,Uber
11,Morning,0,10,2.60E-05,0,0,0,0,0,Uber
11,Morning,0,13,2.60E-05,0,0,0,1.97E-05,0.0000197,Uber
11,Morning,0,14,5.20E-05,0,0,0,5.90E-05,0.000059,Taxi
11,Morning,0,15,2.60E-05,0,0,0,0,0,Uber
11,Morning,0,16,5.20E-05,0,0,0,0,0,Uber
11,Morning,0,17,0.000103964,0,0,0,0,0,Uber
11,Morning,0,18,2.60E-05,0,0,0,0,0,Uber
11,Morning,1,7,0.000103964,0,0,0,1.97E-05,0.0000197,Uber
11,Morning,1,8,2.60E-05,0,0,0,0,0,Uber
11,Morning,1,10,5.20E-05,0,0,0,0,0,Uber
11,Morning,1,12,0.000805718,0.000634921,0.002052066,0,0.000353767,0.000353767,Uber
11,Morning,1,13,5.20E-05,0,0.000844968,0,5.90E-05,0.000059,Taxi
11,Morning,1,14,0.000259909,0.002539683,0.003259164,0,0.000196537,0.000196537,Uber
11,Morning,1,16,2.60E-05,0,0,0,0,0,Uber
11,Morning,1,17,2.60E-05,0,0,1.28E-05,1.97E-05,0.0000325,Taxi
11,Morning,2,0,2.60E-05,0,0,0,0,0,Uber
11,Morning,2,4,2.60E-05,0,0,0,0,0,Uber
11,Morning,2,5,2.60E-05,0,0,0,0,0,Uber
11,Morning,2,7,7.80E-05,0,0,0,0,0,Uber
11,Morning,2,8,5.20E-05,0,0,0,0,0,Uber
11,Morning,2,9,5.20E-05,0,0,0,0,0,Uber
11,Morning,2,10,5.20E-05,0,0,0,0,0,Uber
11,Morning,2,11,5.20E-05,0,0,0,1.97E-05,0.0000197,Uber
11,Morning,2,12,0.001793372,0.008253968,0.00720235,1.28E-05,0.00499204,0.00500484,Taxi
11,Morning,2,13,0.000441845,0.005079365,0.003339637,0,0.004402429,0.004402429,Taxi
11,Morning,2,14,7.80E-05,0.006349206,0.004305315,0,0.000727187,0.000727187,Taxi
11,Morning,2,15,0.000155945,0.001904762,0.001368044,0,0.000216191,0.000216191,Taxi
11,Morning,3,1,2.60E-05,0,0,0,0,0,Uber
11,Morning,3,2,2.60E-05,0,0,0,0,0,Uber
11,Morning,3,6,7.80E-05,0,0,0,0,0,Uber
11,Morning,3,8,5.20E-05,0,0,0,0,0,Uber
11,Morning,3,9,0.000155945,0,0,0,0,0,Uber
11,Morning,3,10,0.000155945,0,0,1.28E-05,3.93E-05,0.0000521,Uber
11,Morning,3,11,0.001793372,0.003174603,0.004868628,0.000128282,0.01279456,0.012922842,Taxi
11,Morning,3,12,0.000779727,0.020952381,0.008771577,1.28E-05,0.012735599,0.012748399,Taxi
11,Morning,3,13,0.001195582,0.023492063,0.008489921,1.28E-05,0.006328492,0.006341292,Taxi
11,Morning,3,14,0.000415854,0.007619048,0.004466262,1.28E-05,0.001906409,0.001919209,Taxi
11,Morning,3,15,0.000181936,0.005079365,0.00152899,0,0.001454374,0.001454374,Taxi
11,Morning,4,1,2.60E-05,0,0,0,0,0,Uber
11,Morning,4,5,5.20E-05,0,0,0,0,0,Uber
11,Morning,4,9,2.60E-05,0,0,0,0,0,Uber
11,Morning,4,10,7.80E-05,0,0,0,0,0,Uber
11,Morning,4,11,0.004704353,0.018412698,0.008610631,0.000782523,0.04268784,0.043470363,Taxi
11,Morning,4,12,0.000493827,0.024761905,0.009817728,6.41E-05,0.010043042,0.010107142,Taxi
11,Morning,4,13,0.000207927,0.020952381,0.00366153,3.85E-05,0.003675242,0.003713742,Taxi
11,Morning,4,14,0.000415854,0.008888889,0.008530157,3.85E-05,0.008215247,0.008253747,Taxi
11,Morning,4,15,0.000207927,0.001904762,0.002736088,0,0.000589611,0.000589611,Taxi
11,Morning,4,16,5.20E-05,0.000634921,0.000563312,0,0,0,Uber
11,Morning,5,0,2.60E-05,0,0,0,0,0,Uber
11,Morning,5,1,5.20E-05,0,0,0,0,0,Uber
11,Morning,5,4,2.60E-05,0,0,0,0,0,Uber
11,Morning,5,5,0.000103964,0,0,0,0,0,Uber
11,Morning,5,6,0.000103964,0,0,0,0,0,Uber
11,Morning,5,7,5.20E-05,0,0,0,0,0,Uber
11,Morning,5,10,0.003196881,0.00952381,0.006518328,0.002450194,0.03966117,0.042111364,Taxi
11,Morning,5,11,0.005717999,0.022222222,0.01086388,0.001026259,0.057270887,0.058297146,Taxi
11,Morning,5,12,0.000597791,0.028571429,0.006236672,2.57E-05,0.010691614,0.010717314,Taxi
11,Morning,5,13,0.000181936,0.013968254,0.005391703,1.28E-05,0.002633596,0.002646396,Taxi
11,Morning,5,14,0.000129955,0.006349206,0.001850883,0,0.00121853,0.00121853,Taxi
11,Morning,5,15,2.60E-05,0.001904762,0.002253249,0,0.000275152,0.000275152,Taxi
11,Morning,5,16,2.60E-05,0.001269841,0.000160946,0,1.97E-05,0.0000197,Uber
11,Morning,6,0,0.000155945,0,0,0,0,0,Uber
11,Morning,6,3,5.20E-05,0,0,0,0,0,Uber
11,Morning,6,4,2.60E-05,0,0,0,0,0,Uber
11,Morning,6,5,5.20E-05,0,0,0,0,0,Uber
11,Morning,6,6,0.000181936,0,0,1.28E-05,0,0.0000128,Uber
11,Morning,6,8,7.80E-05,0,0,0,0,0,Uber
11,Morning,6,9,0.000805718,0,0,2.57E-05,0,0.0000257,Uber
11,Morning,6,10,0.019909032,0.013333333,0.013720678,0.032930099,0.088933001,0.1218631,Taxi
11,Morning,6,11,0.005224172,0.027301587,0.010944353,0.004297461,0.104970421,0.109267882,Taxi
11,Morning,6,12,0.000337882,0.002539683,0.002333722,6.41E-05,0.001316798,0.001380898,Taxi
11,Morning,6,13,2.60E-05,0.006349206,0.000603549,0,1.97E-05,0.0000197,Uber
11,Morning,6,14,5.20E-05,0.001269841,0.001327808,0,0,0,Uber
11,Morning,6,15,5.20E-05,0,0.000281656,0,0,0,Uber
11,Morning,6,16,2.60E-05,0,0.00024142,0,0,0,Uber
11,Morning,7,0,5.20E-05,0,0,0,0,0,Uber
11,Morning,7,1,2.60E-05,0,0,0,0,0,Uber
11,Morning,7,3,2.60E-05,0,0,0,0,0,Uber
11,Morning,7,7,7.80E-05,0,0,5.13E-05,0,0.0000513,Uber
11,Morning,7,8,0.000337882,0,0,0,0,0,Uber
11,Morning,7,9,0.032150747,0.005079365,0.010099384,0.054956192,0,0.054956192,Taxi
11,Morning,7,10,0.060896686,0.011428571,0.029211765,0.121342347,0.028635443,0.14997779,Taxi
11,Morning,7,11,0.010812216,0.006984127,0.003581057,0.021294883,0.016332226,0.037627109,Taxi
11,Morning,7,12,0.002755036,0.003809524,0.005713596,0.00043616,0.013777245,0.014213405,Taxi
11,Morning,7,13,0.016660169,0,0.000684022,0.017484895,0.000255498,0.017740393,Taxi
11,Morning,7,14,0.005536062,0.000634921,0.001086388,0.007671289,0.000117922,0.007789211,Taxi
11,Morning,7,15,0.0002859,0.001269841,0.005673359,0,0.000609265,0.000609265,Taxi
11,Morning,7,16,0.000181936,0.000634921,0.001368044,0,0,0,Uber
11,Morning,7,17,7.80E-05,0.001269841,0.000844968,0,3.93E-05,0.0000393,Uber
11,Morning,7,18,0.000129955,0,0.000724259,0,0,0,Uber
11,Morning,7,19,0.000103964,0,0,1.28E-05,1.97E-05,0.0000325,Uber
11,Morning,8,0,0.000103964,0,0,0,0,0,Uber
11,Morning,8,2,2.60E-05,0,0,0,0,0,Uber
11,Morning,8,3,2.60E-05,0,0,0,0,0,Uber
11,Morning,8,6,5.20E-05,0,0,0,0,0,Uber
11,Morning,8,7,0.000181936,0,0,0,0,0,Uber
11,Morning,8,8,0.005250162,0,4.02E-05,0.002270599,0,0.002270599,Uber
11,Morning,8,9,0.130838207,0.038730159,0.084858971,0.206265314,1.97E-05,0.206285014,Taxi
11,Morning,8,10,0.098193632,0.013333333,0.041524162,0.164791605,0.000353767,0.165145372,Taxi
11,Morning,8,11,0.005328135,0.008253968,0.007403533,0.002950496,0.030306008,0.033256504,Taxi
11,Morning,8,12,0.003638726,0.008888889,0.010541987,0.001128885,0.038029913,0.039158798,Taxi
11,Morning,8,13,0.002105263,0.012698413,0.013599968,0.00065424,0.012814214,0.013468454,Taxi
11,Morning,8,14,0.004574399,0.003174603,0.007765662,0.007183816,0.00477585,0.011959666,Taxi
11,Morning,8,15,0.001455491,0.010793651,0.016657949,0.000102626,0.00908001,0.009182636,Taxi
11,Morning,8,16,0.000155945,0,0.006115962,0,1.97E-05,0.0000197,Uber
11,Morning,8,17,0.000337882,0.000634921,0.005230757,1.28E-05,0.000294806,0.000307606,Uber
11,Morning,8,18,0.000181936,0.002539683,0.001488754,0,0,0,Uber
11,Morning,8,19,0.000207927,0.000634921,0.000643785,0,5.90E-05,0.000059,Uber
11,Morning,9,0,2.60E-05,0,0,0,0,0,Uber
11,Morning,9,1,2.60E-05,0,0,0,0,0,Uber
11,Morning,9,2,0.0002859,0,0,0,1.97E-05,0.0000197,Uber
11,Morning,9,3,0.000311891,0,0,0,0,0,Uber
11,Morning,9,4,5.20E-05,0,0,0,0,0,Uber
11,Morning,9,5,2.60E-05,0,0,0,0,0,Uber
11,Morning,9,6,0.000597791,0,0,0,0,0,Uber
11,Morning,9,7,0.002261209,0,4.02E-05,1.28E-05,3.93E-05,0.0000521,Uber
11,Morning,9,8,0.029421702,0.001904762,0.026837806,0.019652868,0,0.019652868,Uber
11,Morning,9,9,0.149525666,0.02984127,0.064137126,0.172296127,0,0.172296127,Taxi
11,Morning,9,10,0.020402859,0.003809524,0.00531123,0.018408528,0.017393526,0.035802054,Taxi
11,Morning,9,11,0.004964263,0.002539683,0.007685189,0.001372622,0.012519408,0.01389203,Taxi
11,Morning,9,12,0.0017154,0.001904762,0.010783406,0.001231511,0.023643403,0.024874914,Taxi
11,Morning,9,13,0.001325536,0.00952381,0.013801151,0.000346363,0.04374914,0.044095503,Taxi
11,Morning,9,14,0.0020013,0.006349206,0.002655615,8.98E-05,0.009925119,0.010014919,Taxi
11,Morning,9,15,0.000441845,0.002539683,0.00201183,2.57E-05,0.001002339,0.001028039,Taxi
11,Morning,9,16,0.000363873,0.003809524,0.0016497,0,0.000235844,0.000235844,Uber
11,Morning,9,17,7.80E-05,0,0.001207098,0,5.90E-05,0.000059,Uber
11,Morning,9,18,7.80E-05,0.002539683,0.001810647,0,9.83E-05,0.0000983,Taxi
11,Morning,9,19,0.000103964,0.000634921,0.00177041,1.28E-05,1.97E-05,0.0000325,Uber
11,Morning,10,0,2.60E-05,0,0,0,0,0,Uber
11,Morning,10,1,2.60E-05,0,0,0,0,0,Uber
11,Morning,10,2,5.20E-05,0,0,0,0,0,Uber
11,Morning,10,3,5.20E-05,0,0,0,0,0,Uber
11,Morning,10,5,7.80E-05,0,0,0,0,0,Uber
11,Morning,10,6,0.000519818,0,4.02E-05,0,0,0,Uber
11,Morning,10,7,0.002157245,0,8.05E-05,3.85E-05,0,0.0000385,Uber
11,Morning,10,8,0.051098116,0.006984127,0.018951434,0.04029351,0,0.04029351,Uber
11,Morning,10,9,0.095672515,0.025396825,0.058302821,0.053480944,0,0.053480944,Uber
11,Morning,10,10,0.026692658,0.013333333,0.017623627,0.002398881,0.040545587,0.042944468,Taxi
11,Morning,10,11,0.011591943,0.010793651,0.007162113,0.000307878,0.005188577,0.005496455,Uber
11,Morning,10,12,0.000987654,0.005714286,0.004345552,3.85E-05,0.000491343,0.000529843,Uber
11,Morning,10,13,0.0005718,0.003174603,0.00342011,3.85E-05,0.000412728,0.000451228,Uber
11,Morning,10,14,0.001741391,0.003809524,0.00885205,0.000141111,0.017806254,0.017947365,Taxi
11,Morning,10,15,0.001273554,0.003174603,0.0032994,0.000141111,0.01029854,0.010439651,Taxi
11,Morning,10,16,0.000675763,0.001904762,0.007524243,6.41E-05,0.002043985,0.002108085,Taxi
11,Morning,10,17,0.000103964,0.004444444,0.002253249,0,0.00015723,0.00015723,Taxi
11,Morning,10,18,0.000155945,0.004444444,0.002414195,6.41E-05,0.000176883,0.000240983,Taxi
11,Morning,10,19,2.60E-05,0,0.000603549,1.28E-05,0,0.0000128,Uber
11,Morning,11,0,2.60E-05,0,0,0,0,0,Uber
11,Morning,11,2,0.008447044,0,0,5.13E-05,3.93E-05,0.0000906,Uber
11,Morning,11,5,0.000129955,0,0,0,0,0,Uber
11,Morning,11,6,5.20E-05,0,0,0,0,0,Uber
11,Morning,11,7,2.60E-05,0,0.00012071,1.28E-05,0,0.0000128,Uber
11,Morning,11,8,0.016036387,0.003174603,0.009898201,0.012905212,0,0.012905212,Uber
11,Morning,11,9,0.022949968,0.016507937,0.014324226,0.005452003,0.077573161,0.083025164,Taxi
11,Morning,11,10,0.010630279,0.008253968,0.008127791,0.000538786,0.025353275,0.025892061,Taxi
11,Morning,11,11,0.010422352,0.028571429,0.010541987,0.000153939,0.007055679,0.007209618,Uber
11,Morning,11,12,0.003872645,0.017777778,0.012191687,2.57E-05,0.000569957,0.000595657,Uber
11,Morning,11,13,0.0002859,0.003174603,0.001931356,0,7.86E-05,0.0000786,Uber
11,Morning,11,14,0.000233918,0.000634921,0.003500583,0,0.000393074,0.000393074,Taxi
11,Morning,11,15,0.0005718,0.005714286,0.007966845,0.000141111,0.001650911,0.001792022,Taxi
11,Morning,11,16,0.000415854,0.01015873,0.006357381,0.000141111,0.006819835,0.006960946,Taxi
11,Morning,11,17,2.60E-05,0.000634921,0.001931356,0,0,0,Uber
11,Morning,11,18,7.80E-05,0.003809524,0.002092303,0,9.83E-05,0.0000983,Taxi
11,Morning,11,19,0.000103964,0.000634921,0.000201183,1.28E-05,5.90E-05,0.0000718,Uber
11,Morning,12,0,2.60E-05,0,0,0,0,0,Uber
11,Morning,12,1,2.60E-05,0,0,0,0,0,Uber
11,Morning,12,2,2.60E-05,0,0,0,0,0,Uber
11,Morning,12,4,2.60E-05,0,8.05E-05,0,0,0,Uber
11,Morning,12,6,2.60E-05,0,0,0,0,0,Uber
11,Morning,12,8,0.002677063,0.001269841,0.001730173,0.000564443,0.002672903,0.003237346,Taxi
11,Morning,12,9,0.014139051,0.010793651,0.024262664,0.002014034,0.045832433,0.047846467,Taxi
11,Morning,12,10,0.014918778,0.018412698,0.017985756,0.000885149,0.035121165,0.036006314,Taxi
11,Morning,12,11,0.006653671,0.018412698,0.007041403,0.000102626,0.009591006,0.009693632,Taxi
11,Morning,12,12,0.00202729,0.015873016,0.004989337,1.28E-05,0.00159195,0.00160475,Uber
11,Morning,12,13,0.000337882,0.017142857,0.004747918,0,0.000117922,0.000117922,Uber
11,Morning,12,14,0.0002859,0.006349206,0.003902949,0,0.000137576,0.000137576,Uber
11,Morning,12,15,0.000155945,0.005714286,0.004949101,0,0.000334113,0.000334113,Taxi
11,Morning,12,16,0.000415854,0.008888889,0.002373959,0.000141111,0.000216191,0.000357302,Uber
11,Morning,12,17,5.20E-05,0.006984127,0.002213013,0,1.97E-05,0.0000197,Uber
11,Morning,12,18,0.000233918,0.003809524,0.001810647,0,0,0,Uber
11,Morning,12,19,2.60E-05,0,0.00012071,1.28E-05,0,0.0000128,Uber
11,Morning,13,2,5.20E-05,0,0,0,0,0,Uber
11,Morning,13,4,2.60E-05,0,4.02E-05,0,0,0,Uber
11,Morning,13,8,0.000805718,0.000634921,0.004546735,2.57E-05,0.000314459,0.000340159,Uber
11,Morning,13,9,0.005094217,0.004444444,0.002856798,0.000269393,0.006505375,0.006774768,Taxi
11,Morning,13,10,0.004470435,0.008888889,0.007403533,0.000166767,0.005738881,0.005905648,Taxi
11,Morning,13,11,0.002105263,0.013968254,0.007162113,1.28E-05,0.0010613,0.0010741,Uber
11,Morning,13,12,0.000389864,0.010793651,0.002655615,0,0.000196537,0.000196537,Uber
11,Morning,13,13,0.000389864,0.012063492,0.002655615,0,0.000216191,0.000216191,Uber
11,Morning,13,14,7.80E-05,0.001269841,0.000563312,0,3.93E-05,0.0000393,Uber
11,Morning,13,15,0.000129955,0.001904762,0.000402366,0,3.93E-05,0.0000393,Uber
11,Morning,13,16,0.001299545,0.000634921,4.02E-05,0.00262979,7.86E-05,0.00270839,Taxi
11,Morning,13,17,0.001247563,0.001904762,0.000885205,0.002129488,3.93E-05,0.002168788,Taxi
11,Morning,13,18,7.80E-05,0.001904762,0.001166861,1.28E-05,1.97E-05,0.0000325,Uber
11,Morning,13,19,0.000103964,0,0,0,1.97E-05,0.0000197,Uber
11,Morning,14,0,2.60E-05,0,0,0,0,0,Uber
11,Morning,14,3,2.60E-05,0.001904762,0.000844968,0,9.83E-05,0.0000983,Taxi
11,Morning,14,6,2.60E-05,0.007619048,0.004546735,0,1.97E-05,0.0000197,Uber
11,Morning,14,7,0.000155945,0,8.05E-05,0,0,0,Uber
11,Morning,14,8,0.001793372,0.008253968,0.013197602,2.57E-05,0.000452035,0.000477735,Uber
11,Morning,14,9,0.001091618,0.007619048,0.004828391,2.57E-05,0.000452035,0.000477735,Uber
11,Morning,14,10,0.002209227,0.00952381,0.006799984,6.41E-05,0.001788487,0.001852587,Uber
11,Morning,14,11,0.000519818,0.007619048,0.004868628,0,0.000452035,0.000452035,Uber
11,Morning,14,12,0.000597791,0.007619048,0.003218927,0,0.000176883,0.000176883,Uber
11,Morning,14,13,5.20E-05,0.002539683,0.000844968,0,1.97E-05,0.0000197,Uber
11,Morning,14,16,0.002365172,0,0.000885205,0.004182007,1.97E-05,0.004201707,Taxi
11,Morning,14,17,0.008680962,0,0.003259164,0.006042102,3.93E-05,0.006081402,Uber
11,Morning,14,18,5.20E-05,0,0.000160946,0,3.93E-05,0.0000393,Uber
11,Morning,14,19,7.80E-05,0,4.02E-05,0,0,0,Uber
11,Morning,15,3,2.60E-05,0.001269841,0.002373959,0,0.000117922,0.000117922,Taxi
11,Morning,15,4,2.60E-05,0.003809524,0.002213013,0,0,0,Uber
11,Morning,15,5,2.60E-05,0.001904762,0.000603549,1.28E-05,1.97E-05,0.0000325,Taxi
11,Morning,15,6,0.000181936,0.005079365,0.00201183,0,0,0,Uber
11,Morning,15,7,0.000389864,0.000634921,0.009737255,0,1.97E-05,0.0000197,Uber
11,Morning,15,8,0.001273554,0.006984127,0.002333722,0,0.000275152,0.000275152,Uber
11,Morning,15,9,0.000545809,0.005714286,0.005592886,0,5.90E-05,0.000059,Uber
11,Morning,15,10,0.000753736,0.003809524,0.004989337,3.85E-05,0.000452035,0.000490535,Uber
11,Morning,15,11,0.000337882,0.004444444,0.003379874,2.57E-05,0.000216191,0.000241891,Uber
11,Morning,15,12,0.000181936,0.002539683,0.002494669,0,5.90E-05,0.000059,Uber
11,Morning,15,18,0.000155945,0.003174603,0.000321893,0,0,0,Uber
11,Morning,15,19,0.000129955,0,4.02E-05,0,0,0,Uber
11,Morning,16,5,5.20E-05,0,0.00152899,0,0,0,Uber
11,Morning,16,6,7.80E-05,0.001269841,0.001689937,1.28E-05,1.97E-05,0.0000325,Uber
11,Morning,16,8,7.80E-05,0,0.000281656,1.28E-05,0,0.0000128,Uber
11,Morning,16,9,0.0002859,0.003809524,0.008288738,0,5.90E-05,0.000059,Uber
11,Morning,16,10,0.000779727,0.006984127,0.007725426,0,0.003144592,0.003144592,Taxi
11,Morning,16,11,0.000129955,0.001269841,0.004305315,0,7.86E-05,0.0000786,Uber
11,Morning,16,12,0.000207927,0,0.00024142,0,0,0,Uber
11,Morning,16,15,5.20E-05,0,0.000442603,0,0,0,Uber
11,Morning,16,16,5.20E-05,0.001269841,0.000563312,0,0,0,Uber
11,Morning,16,17,2.60E-05,0.004444444,0.000764495,0,0,0,Uber
11,Morning,16,18,2.60E-05,0.001269841,0.000804732,0,0,0,Uber
11,Morning,17,1,2.60E-05,0,0,0,0,0,Uber
11,Morning,17,9,0.0002859,0.006349206,0.002736088,1.28E-05,0.002024331,0.002037131,Taxi
11,Morning,17,10,0.000259909,0.004444444,0.002534905,1.28E-05,0.000275152,0.000287952,Taxi
11,Morning,17,11,0.000155945,0,0.001368044,0,3.93E-05,0.0000393,Uber
11,Morning,19,2,2.60E-05,0.001269841,0.000724259,0,0,0,Uber
12,Afternoon,0,5,2.57E-05,0,0,0,0,0,Uber
12,Afternoon,0,6,2.57E-05,0,0,0,1.93E-05,0.0000193,Uber
12,Afternoon,0,8,2.57E-05,0,0,0,0,0,Uber
12,Afternoon,0,10,2.57E-05,0,0,0,0,0,Uber
12,Afternoon,0,14,2.57E-05,0,0,0,3.86E-05,0.0000386,Taxi
12,Afternoon,0,16,0.000103,0,0,1.25E-05,0,0.0000125,Uber
12,Afternoon,0,17,7.72E-05,0,0,0,0,0,Uber
12,Afternoon,0,18,5.15E-05,0,0,0,0,0,Uber
12,Afternoon,1,2,2.57E-05,0,0,0,0,0,Uber
12,Afternoon,1,3,2.57E-05,0,0,0,0,0,Uber
12,Afternoon,1,6,2.57E-05,0,0,0,0,0,Uber
12,Afternoon,1,7,0.00012875,0,0,0,0,0,Uber
12,Afternoon,1,8,5.15E-05,0,0,0,0,0,Uber
12,Afternoon,1,9,5.15E-05,0,0,0,0,0,Uber
12,Afternoon,1,11,2.57E-05,0,0,0,0,0,Uber
12,Afternoon,1,12,0.000669499,0.000887311,0.002052066,0,0.000192961,0.000192961,Uber
12,Afternoon,1,13,0.000103,0,0.000844968,0,3.86E-05,0.0000386,Uber
12,Afternoon,1,14,2.57E-05,0.002218279,0.003259164,0,0.000135073,0.000135073,Taxi
12,Afternoon,1,15,5.15E-05,0,0,1.25E-05,3.86E-05,0.0000511,Uber
12,Afternoon,1,16,5.15E-05,0,0,0,0,0,Uber
12,Afternoon,1,17,7.72E-05,0,0,0,0,0,Uber
12,Afternoon,2,0,7.72E-05,0,0,0,0,0,Uber
12,Afternoon,2,7,0.00012875,0,0,0,0,0,Uber
12,Afternoon,2,8,2.57E-05,0,0,0,0,0,Uber
12,Afternoon,2,9,2.57E-05,0,0,1.25E-05,0,0.0000125,Uber
12,Afternoon,2,10,7.72E-05,0,0,0,0,0,Uber
12,Afternoon,2,11,5.15E-05,0,0,1.25E-05,0,0.0000125,Uber
12,Afternoon,2,12,0.002137247,0.00931677,0.00720235,1.25E-05,0.005518679,0.005531179,Taxi
12,Afternoon,2,13,0.000540749,0.008873114,0.003339637,0,0.004438098,0.004438098,Taxi
12,Afternoon,2,14,0.000206,0.009760426,0.004305315,0,0.000520994,0.000520994,Taxi
12,Afternoon,2,15,0.00018025,0.002661934,0.001368044,0,9.65E-05,0.0000965,Uber
12,Afternoon,2,16,7.72E-05,0,0,0,1.93E-05,0.0000193,Uber
12,Afternoon,3,0,5.15E-05,0,0,0,0,0,Uber
12,Afternoon,3,6,5.15E-05,0,0,0,0,0,Uber
12,Afternoon,3,7,2.57E-05,0,0,0,0,0,Uber
12,Afternoon,3,10,0.00028325,0,0,1.25E-05,0,0.0000125,Uber
12,Afternoon,3,11,0.002111497,0.005323869,0.004868628,0.000163095,0.010419883,0.010582978,Taxi
12,Afternoon,3,12,0.000720999,0.016858917,0.008771577,0,0.012426675,0.012426675,Taxi
12,Afternoon,3,13,0.001184499,0.019077196,0.008489921,1.25E-05,0.006406298,0.006418798,Taxi
12,Afternoon,3,14,0.000206,0.007098492,0.004466262,0,0.002219049,0.002219049,Taxi
12,Afternoon,3,15,0.0002575,0.005323869,0.00152899,0,0.001640167,0.001640167,Taxi
12,Afternoon,4,1,2.57E-05,0,0,0,0,0,Uber
12,Afternoon,4,3,2.57E-05,0,0,0,0,0,Uber
12,Afternoon,4,4,5.15E-05,0,0,0,0,0,Uber
12,Afternoon,4,6,5.15E-05,0,0,0,0,0,Uber
12,Afternoon,4,7,2.57E-05,0,0,0,0,0,Uber
12,Afternoon,4,9,5.15E-05,0,0,1.25E-05,0,0.0000125,Uber
12,Afternoon,4,10,0.00012875,0,0,0,1.93E-05,0.0000193,Uber
12,Afternoon,4,11,0.004145745,0.01242236,0.008610631,0.000727656,0.041062056,0.041789712,Taxi
12,Afternoon,4,12,0.000720999,0.01552795,0.009817728,5.02E-05,0.010960173,0.011010373,Taxi
12,Afternoon,4,13,0.0002575,0.011091393,0.00366153,0,0.003473294,0.003473294,Taxi
12,Afternoon,4,14,0.000643749,0.006654836,0.008530157,2.51E-05,0.007602655,0.007627755,Taxi
12,Afternoon,4,15,0.00012875,0.002661934,0.002736088,1.25E-05,0.000405218,0.000417718,Taxi
12,Afternoon,5,0,2.57E-05,0,0,0,0,0,Uber
12,Afternoon,5,1,7.72E-05,0,0,0,0,0,Uber
12,Afternoon,5,3,2.57E-05,0,0,0,0,0,Uber
12,Afternoon,5,4,5.15E-05,0,0,0,0,0,Uber
12,Afternoon,5,5,7.72E-05,0,0,0,0,0,Uber
12,Afternoon,5,6,0.00012875,0,0,0,0,0,Uber
12,Afternoon,5,9,0.00018025,0,0,2.51E-05,0,0.0000251,Uber
12,Afternoon,5,10,0.002626497,0.00621118,0.006518328,0.00229588,0.037916795,0.040212675,Taxi
12,Afternoon,5,11,0.005355993,0.020851819,0.01086388,0.001041301,0.056286663,0.057327964,Taxi
12,Afternoon,5,12,0.000566499,0.031499556,0.006236672,0,0.012175826,0.012175826,Taxi
12,Afternoon,5,13,0.00018025,0.017746229,0.005391703,1.25E-05,0.002489194,0.002501694,Taxi
12,Afternoon,5,14,0.0001545,0.008873114,0.001850883,1.25E-05,0.001041988,0.001054488,Taxi
12,Afternoon,5,15,0.000103,0.001774623,0.002253249,1.25E-05,0.000154369,0.000166869,Taxi
12,Afternoon,5,16,2.57E-05,0,0.000160946,0,0,0,Uber
12,Afternoon,5,18,2.57E-05,0,0,0,0,0,Uber
12,Afternoon,6,0,2.57E-05,0,0,0,0,0,Uber
12,Afternoon,6,3,2.57E-05,0,0,1.25E-05,0,0.0000125,Uber
12,Afternoon,6,5,7.72E-05,0,0,0,0,0,Uber
12,Afternoon,6,6,0.00018025,0,0,1.25E-05,0,0.0000125,Uber
12,Afternoon,6,7,2.57E-05,0,0,1.25E-05,0,0.0000125,Uber
